time,graphics,dynamic
1729550004.0304403,48,1000
1729550004.1384435,48,1000
1729550004.2434723,48,1000
1729550004.3524666,48,1000
1729550004.4874585,48,1000
1729550004.5994873,48,1000
1729550004.7054992,45,1000
1729550004.8215215,45,1000
1729550004.9004915,45,1000
1729550005.02151,45,1000
1729550005.1135514,45,1000
1729550005.2255692,45,1000
1729550005.341638,45,1000
1729550005.4466753,45,1000
1729550005.5226738,45,1000
1729550005.6366842,45,1000
1729550005.7426884,47,999
1729550005.8766813,47,999
1729550006.0316966,47,999
1729550006.18673,47,999
1729550006.3347244,47,999
1729550006.4387276,47,999
1729550006.54178,47,999
1729550006.6457767,47,999
1729550006.7617908,48,1000
1729550006.8688014,48,1000
1729550006.9748375,48,1000
1729550007.0798159,48,1000
1729550007.1808605,48,1000
1729550007.2838485,48,1000
1729550007.3598435,48,1000
1729550007.4738595,48,1000
1729550007.578864,48,1000
1729550007.6630175,48,1000
1729550007.773044,48,1000
1729550007.877067,48,1000
1729550007.9960284,48,1000
1729550008.099067,48,1000
1729550008.2040904,48,1000
1729550008.308095,48,1000
1729550008.427092,48,1000
1729550008.54208,48,1000
1729550008.6673324,48,1000
1729550008.7793252,45,1000
1729550008.8923461,45,1000
1729550009.0013366,45,1000
1729550009.1153784,45,1000
1729550009.220359,45,1000
1729550009.2973602,45,1000
1729550009.4053748,45,1000
1729550009.5243905,45,1000
1729550009.6283934,45,1000
1729550009.729402,44,1000
1729550009.8404071,44,1000
1729550009.9524195,44,1000
1729550010.035462,44,1000
1729550010.141466,44,1000
1729550010.2474737,44,1000
1729550010.3554912,44,1000
1729550010.434046,44,1000
1729550010.540086,44,1000
1729550010.6430604,44,1000
1729550010.749109,48,999
1729550010.860078,48,999
1729550010.967089,48,999
1729550011.0690904,48,999
1729550011.1681013,48,999
1729550011.2801106,48,999
1729550011.3861196,48,999
1729550011.4631274,48,999
1729550011.5671735,48,999
1729550011.6811771,48,999
1729550011.7811856,48,1000
1729550011.8551881,48,1000
1729550011.9281554,48,1000
1729550012.0061681,48,1000
1729550012.1181939,48,1000
1729550012.2241986,48,1000
1729550012.2991862,48,1000
1729550012.4182222,48,1000
1729550012.5252526,48,1000
1729550012.6012146,48,1000
1729550012.7012248,46,1000
1729550012.8012345,46,1000
1729550012.9062438,46,1000
1729550013.0372598,46,1000
1729550013.1492717,46,1000
1729550013.2622726,46,1000
1729550013.3802862,46,1000
1729550013.4972916,46,1000
1729550013.6133056,46,1000
1729550013.6973166,47,1000
1729550013.8513198,47,1000
1729550013.9783285,47,1000
1729550014.088344,47,1000
1729550014.2083635,47,1000
1729550014.3814118,47,1000
1729550014.483395,47,1000
1729550014.599395,47,1000
1729550014.7164142,49,1000
1729550014.8264554,49,1000
1729550014.9074032,49,1000
1729550015.023416,49,1000
1729550015.1674497,49,1000
1729550015.274493,49,1000
1729550015.381455,49,1000
1729550015.5034611,49,1000
1729550015.6155083,49,1000
1729550015.734492,42,1000
1729550015.8565123,42,1000
1729550015.9845421,42,1000
1729550016.107544,42,1000
1729550016.2285635,42,1000
1729550016.3445659,42,1000
1729550016.471608,42,1000
1729550016.5956511,42,1000
1729550016.7186708,38,999
1729550016.8406823,38,999
1729550016.9886715,38,999
1729550017.119706,38,999
1729550017.2347107,38,999
1729550017.3576949,38,999
1729550017.4870937,38,999
1729550017.6121013,38,999
1729550017.7301116,46,1000
1729550017.850123,46,1000
1729550017.9641402,46,1000
1729550018.0781214,46,1000
1729550018.1911519,46,1000
1729550018.3261735,46,1000
1729550018.4551563,46,1000
1729550018.5732048,46,1000
1729550018.685183,46,1000
1729550018.834212,49,1000
1729550018.9412382,49,1000
1729550019.0512207,49,1000
1729550019.1612322,49,1000
1729550019.2772505,49,1000
1729550019.4262547,49,1000
1729550019.6062732,49,1000
1729550019.7262876,43,1000
1729550019.8872776,43,1000
1729550019.9953053,43,1000
1729550020.0773146,43,1000
1729550020.191293,43,1000
1729550020.3042932,43,1000
1729550020.42933,43,1000
1729550020.5473425,43,1000
1729550020.6613197,43,1000
1729550020.7713656,49,1000
1729550020.8863618,49,1000
1729550021.000375,49,1000
1729550021.0903594,49,1000
1729550021.2053726,49,1000
1729550021.3253849,49,1000
1729550021.4373975,49,1000
1729550021.5514066,49,1000
1729550021.6674097,49,1000
1729550021.7814214,45,1000
1729550021.9004328,45,1000
1729550022.0244787,45,1000
1729550022.2054832,45,1000
1729550022.3855612,45,1000
1729550022.4964836,45,1000
1729550022.6595137,45,1000
1729550022.8385353,44,1000
1729550022.971532,44,1000
1729550023.0835404,44,1000
1729550023.193555,44,1000
1729550023.3145587,44,1000
1729550023.4236262,44,1000
1729550023.5306613,44,1000
1729550023.6076884,44,1000
1729550023.778729,41,999
1729550023.9277122,41,999
1729550024.0406837,41,999
1729550024.1597142,41,999
1729550024.2947145,41,999
1729550024.4047413,41,999
1729550024.4857209,41,999
1729550024.5997276,41,999
1729550024.6947331,39,1000
1729550024.8197584,39,1000
1729550024.9288156,39,1000
1729550025.0368488,39,1000
1729550025.1488233,39,1000
1729550025.2588408,39,1000
1729550025.3818405,39,1000
1729550025.5128448,39,1000
1729550025.6438496,39,1000
1729550025.7628467,46,1000
1729550025.8779013,46,1000
1729550026.000912,46,1000
1729550026.1119068,46,1000
1729550026.2378986,46,1000
1729550026.354908,46,1000
1729550026.46792,46,1000
1729550026.564948,46,1000
1729550026.6819575,46,1000
1729550026.7939775,47,1000
1729550026.9049897,47,1000
1729550027.0250087,47,1000
1729550027.1409764,47,1000
1729550027.2640235,47,1000
1729550027.3760402,47,1000
1729550027.4840398,47,1000
1729550027.5940614,47,1000
1729550027.7240658,47,1000
1729550027.8430731,47,1000
1729550027.9220526,47,1000
1729550028.0320637,47,1000
1729550028.1170993,47,1000
1729550028.2331092,47,1000
1729550028.3531034,47,1000
1729550028.4721117,47,1000
1729550028.587116,47,1000
1729550028.7131224,45,1000
1729550028.8301373,45,1000
1729550028.946155,45,1000
1729550029.0691714,45,1000
1729550029.1836925,45,1000
1729550029.293698,45,1000
1729550029.4067054,45,1000
1729550029.493713,45,1000
1729550029.6067252,45,1000
1729550029.6927674,46,999
1729550029.8047664,46,999
1729550029.9177759,46,999
1729550030.0267951,46,999
1729550030.132816,46,999
1729550030.2437887,46,999
1729550030.3287938,46,999
1729550030.4458072,46,999
1729550030.5658329,46,999
1729550030.6878462,47,1000
1729550030.8248615,47,1000
1729550030.975861,47,1000
1729550031.0564585,47,1000
1729550031.178461,47,1000
1729550031.2994444,47,1000
1729550031.411454,47,1000
1729550031.5344589,47,1000
1729550031.6424713,47,1000
1729550031.7325041,48,1000
1729550031.8435092,48,1000
1729550031.9265335,48,1000
1729550032.0535045,48,1000
1729550032.164551,48,1000
1729550032.2915907,48,1000
1729550032.3995733,48,1000
1729550032.5315924,48,1000
1729550032.6596575,48,1000
1729550032.8356628,48,999
1729550032.9666958,48,999
1729550033.081717,48,999
1729550033.171682,48,999
1729550033.2567232,48,999
1729550033.386708,48,999
1729550033.5027115,48,999
1729550033.6277423,48,999
1729550033.7517574,48,1000
1729550033.8657749,48,1000
1729550033.9797537,48,1000
1729550034.1017647,48,1000
1729550034.2208405,48,1000
1729550034.3497837,48,1000
1729550034.4648294,48,1000
1729550034.57684,48,1000
1729550034.6988294,43,1000
1729550034.809848,43,1000
1729550034.9178593,43,1000
1729550035.03086,43,1000
1729550035.1428647,43,1000
1729550035.2698855,43,1000
1729550035.3938668,43,1000
1729550035.5079153,43,1000
1729550035.6219237,43,1000
1729550035.7369175,39,1000
1729550035.8589084,39,1000
1729550035.973943,39,1000
1729550036.1249497,39,1000
1729550036.249945,39,1000
1729550036.340929,39,1000
1729550036.4799392,39,1000
1729550036.6229563,39,1000
1729550036.7769625,42,1000
1729550036.9120967,42,1000
1729550037.0051012,42,1000
1729550037.1294777,42,1000
1729550037.2644928,42,1000
1729550037.378497,42,1000
1729550037.4635437,42,1000
1729550037.5785663,42,1000
1729550037.6945257,43,992
1729550037.8275385,43,992
1729550037.9635594,43,992
1729550038.0895793,43,992
1729550038.2265925,43,992
1729550038.3446875,43,992
1729550038.4357264,43,992
1729550038.5507362,43,992
1729550038.6357393,43,992
1729550038.769753,39,1000
1729550038.8787527,39,1000
1729550038.9827497,39,1000
1729550039.1427414,39,1000
1729550039.2787738,39,1000
1729550039.3938076,39,1000
1729550039.5108042,39,1000
1729550039.6448207,39,1000
1729550039.770826,47,1000
1729550039.8988276,47,1000
1729550040.040892,47,1000
1729550040.1788673,47,1000
1729550040.334869,47,1000
1729550040.462884,47,1000
1729550040.5899184,47,1000
1729550040.710909,47,1000
1729550040.8399324,47,1000
1729550040.9649427,47,1000
1729550041.0969486,47,1000
1729550041.2159698,47,1000
1729550041.3589864,47,1000
1729550041.477989,47,1000
1729550041.5940058,47,1000
1729550041.728051,48,1000
1729550041.8690207,48,1000
1729550041.9880655,48,1000
1729550042.105077,48,1000
1729550042.2310727,48,1000
1729550042.353145,48,1000
1729550042.4701157,48,1000
1729550042.5931234,48,1000
1729550042.7101142,48,1000
1729550042.8261685,48,1000
1729550042.915126,48,1000
1729550043.0461497,48,1000
1729550043.1641695,48,1000
1729550043.286177,48,1000
1729550043.4111943,48,1000
1729550043.5291991,48,1000
1729550043.6602087,48,1000
1729550043.7772272,51,1000
1729550043.9402368,51,1000
1729550044.0762534,51,1000
1729550044.204265,51,1000
1729550044.3272688,51,1000
1729550044.476285,51,1000
1729550044.6592922,51,1000
1729550044.808303,51,1000
1729550044.928313,51,1000
1729550045.0533342,51,1000
1729550045.1853542,51,1000
1729550045.2943585,51,1000
1729550045.3723588,51,1000
1729550045.5383701,51,1000
1729550045.652379,51,1000
1729550045.7433932,50,1000
1729550045.877436,50,1000
1729550045.9884396,50,1000
1729550046.1184244,50,1000
1729550046.2604547,50,1000
1729550046.3624437,50,1000
1729550046.4714859,50,1000
1729550046.5744922,50,1000
1729550046.6815276,50,1000
1729550046.8025293,46,1000
1729550046.9155335,46,1000
1729550047.0375197,46,1000
1729550047.153548,46,1000
1729550047.2605448,46,1000
1729550047.3365617,46,1000
1729550047.4526012,46,1000
1729550047.554913,46,1000
1729550047.6389368,46,1000
1729550047.7529273,49,999
1729550047.854954,49,999
1729550047.9259796,49,999
1729550047.9999597,49,999
1729550048.1129878,49,999
1729550048.222047,49,999
1729550048.305089,49,999
1729550048.408143,49,999
1729550048.5191498,49,999
1729550048.6401417,49,999
1729550048.7461529,46,1000
1729550048.858176,46,1000
1729550048.973213,46,1000
1729550049.1001894,46,1000
1729550049.2072172,46,1000
1729550049.31522,46,1000
1729550049.436223,46,1000
1729550049.5442495,46,1000
1729550049.648258,46,1000
1729550049.761244,46,1000
1729550049.8662722,46,1000
1729550049.9572506,46,1000
1729550050.1252656,46,1000
1729550050.2872775,46,1000
1729550050.4282858,46,1000
1729550050.607313,46,1000
1729550050.7757008,51,999
1729550050.9347174,51,999
1729550051.0927408,51,999
1729550051.1957445,51,999
1729550051.3017933,51,999
1729550051.4127884,51,999
1729550051.5157914,51,999
1729550051.6218386,51,999
1729550051.7428126,50,1000
1729550051.8521738,50,1000
1729550051.9682276,50,1000
1729550052.1343162,50,1000
1729550052.2463634,50,1000
1729550052.3533802,50,1000
1729550052.47438,50,1000
1729550052.5864017,50,1000
1729550052.7053742,49,1000
1729550052.8164258,49,1000
1729550052.9274504,49,1000
1729550053.0354526,49,1000
1729550053.117424,49,1000
1729550053.2334285,49,1000
1729550053.3254745,49,1000
1729550053.439486,49,1000
1729550053.5664725,49,1000
1729550053.679502,49,1000
1729550053.7944965,47,1000
1729550053.9065316,47,1000
1729550054.0245092,47,1000
1729550054.1495528,47,1000
1729550054.2615688,47,1000
1729550054.3755426,47,1000
1729550054.4885564,47,1000
1729550054.601588,47,1000
1729550054.6866028,39,999
1729550054.8046913,39,999
1729550054.9227252,39,999
1729550055.0457163,39,999
1729550055.1727405,39,999
1729550055.2877526,39,999
1729550055.4187887,39,999
1729550055.533762,39,999
1729550055.6587722,39,999
1729550055.780794,40,1000
1729550055.9087996,40,1000
1729550056.0208123,40,1000
1729550056.1108198,40,1000
1729550056.2258348,40,1000
1729550056.3408449,40,1000
1729550056.4548492,40,1000
1729550056.5968668,40,1000
1729550056.7768855,47,1000
1729550056.884885,47,1000
1729550057.003892,47,1000
1729550057.1269078,47,1000
1729550057.241914,47,1000
1729550057.4259408,47,1000
1729550057.5429506,47,1000
1729550057.6579628,47,1000
1729550057.772977,44,1000
1729550057.886987,44,1000
1729550058.0039961,44,1000
1729550058.1300101,44,1000
1729550058.2461162,44,1000
1729550058.379128,44,1000
1729550058.552157,44,1000
1729550058.6681783,44,1000
1729550058.7531495,44,1000
1729550058.8801584,44,1000
1729550058.9931717,44,1000
1729550059.106182,44,1000
1729550059.2201915,44,1000
1729550059.3372014,44,1000
1729550059.4302435,44,1000
1729550059.5642476,44,1000
1729550059.681245,44,1000
1729550059.805256,46,1000
1729550059.9212754,46,1000
1729550060.0382876,46,1000
1729550060.1532676,46,1000
1729550060.2783015,46,1000
1729550060.393331,46,1000
1729550060.5533068,46,1000
1729550060.6963515,47,1000
1729550060.8293245,47,1000
1729550060.9953785,47,1000
1729550061.175385,47,1000
1729550061.321423,47,1000
1729550061.4334476,47,1000
1729550061.5544245,47,1000
1729550061.6754763,47,1000
1729550061.7574577,47,1000
1729550061.8844628,47,1000
1729550061.9994802,47,1000
1729550062.1134899,47,1000
1729550062.2255096,47,1000
1729550062.335488,47,1000
1729550062.4505236,47,1000
1729550062.564533,47,1000
1729550062.6975574,44,1000
1729550062.8155625,44,1000
1729550062.928569,44,1000
1729550063.0395615,44,1000
1729550063.153569,44,1000
1729550063.2645783,44,1000
1729550063.3825815,44,1000
1729550063.4975936,44,1000
1729550063.6166036,44,1000
1729550063.7396152,48,999
1729550063.8326285,48,999
1729550063.9486914,48,999
1729550064.0707202,48,999
1729550064.2017732,48,999
1729550064.3207655,48,999
1729550064.4377918,48,999
1729550064.5617719,48,999
1729550064.6777992,48,999
1729550064.8087776,44,1000
1729550064.9328072,44,1000
1729550065.0518136,44,1000
1729550065.1718326,44,1000
1729550065.2958634,44,1000
1729550065.4028594,44,1000
1729550065.5118947,44,1000
1729550065.5848734,44,1000
1729550065.6988823,46,1000
1729550065.8218977,46,1000
1729550065.944905,46,1000
1729550066.0479167,46,1000
1729550066.1899357,46,1000
1729550066.301964,46,1000
1729550066.416965,46,1000
1729550066.5179605,46,1000
1729550066.6999803,48,1000
1729550066.8810017,48,1000
1729550067.0600162,48,1000
1729550067.2221305,48,1000
1729550067.3762186,48,1000
1729550067.5582194,48,1000
1729550067.7032535,45,1000
1729550067.8352613,45,1000
1729550067.964287,45,1000
1729550068.1072774,45,1000
1729550068.2403026,45,1000
1729550068.3712976,45,1000
1729550068.4813237,45,1000
1729550068.613304,45,1000
1729550068.752313,42,1000
1729550068.8773253,42,1000
1729550068.9793706,42,1000
1729550069.1133459,42,1000
1729550069.2373781,42,1000
1729550069.354399,42,1000
1729550069.4754062,42,1000
1729550069.5954256,42,1000
1729550069.7104192,40,1000
1729550069.8334198,40,1000
1729550069.9504428,40,1000
1729550070.0774446,40,1000
1729550070.2114391,40,1000
1729550070.3474684,40,1000
1729550070.458458,40,1000
1729550070.5655003,40,1000
1729550070.6815102,40,1000
1729550070.798476,48,1000
1729550070.9294896,48,1000
1729550071.1055052,48,1000
1729550071.2885165,48,1000
1729550071.436529,48,1000
1729550071.5635414,48,1000
1729550071.681548,48,1000
1729550071.7935603,49,999
1729550071.9075735,49,999
1729550072.0245996,49,999
1729550072.1416144,49,999
1729550072.2616334,49,999
1729550072.3776443,49,999
1729550072.492646,49,999
1729550072.6592605,49,999
1729550072.823304,49,1000
1729550072.9323225,49,1000
1729550073.0653112,49,1000
1729550073.1783412,49,1000
1729550073.2863421,49,1000
1729550073.3683207,49,1000
1729550073.469332,49,1000
1729550073.5734377,49,1000
1729550073.704379,46,1000
1729550073.8563805,46,1000
1729550073.9653876,46,1000
1729550074.1124065,46,1000
1729550074.2444391,46,1000
1729550074.403426,46,1000
1729550074.5834446,46,1000
1729550074.7234921,44,1000
1729550074.8444695,44,1000
1729550074.9844797,44,1000
1729550075.1154745,44,1000
1729550075.2515173,44,1000
1729550075.3735433,44,1000
1729550075.5065181,44,1000
1729550075.6315482,44,1000
1729550075.7525587,46,999
1729550075.8725793,46,999
1729550075.9915566,46,999
1729550076.1345637,46,999
1729550076.2615762,46,999
1729550076.3806183,46,999
1729550076.4975955,46,999
1729550076.6256125,46,999
1729550076.7506235,46,1000
1729550076.8766344,46,1000
1729550076.9936473,46,1000
1729550077.1056914,46,1000
1729550077.2307553,46,1000
1729550077.3467705,46,1000
1729550077.4587681,46,1000
1729550077.572776,46,1000
1729550077.7247994,46,1000
1729550077.8788207,46,1000
1729550078.0578353,46,1000
1729550078.1828437,46,1000
1729550078.301854,46,1000
1729550078.4218698,46,1000
1729550078.5139036,46,1000
1729550078.6319156,46,1000
1729550078.747928,45,1000
1729550078.863955,45,1000
1729550078.9869566,45,1000
1729550079.106954,45,1000
1729550079.2229524,45,1000
1729550079.3389843,45,1000
1729550079.4619937,45,1000
1729550079.63402,45,1000
1729550079.7570307,46,1000
1729550079.8820963,46,1000
1729550079.9990814,46,1000
1729550080.127115,46,1000
1729550080.2520952,46,1000
1729550080.3941343,46,1000
1729550080.516132,46,1000
1729550080.6311662,46,1000
1729550080.7471492,47,1000
1729550080.888168,47,1000
1729550081.0122087,47,1000
1729550081.133177,47,1000
1729550081.2492213,47,1000
1729550081.383208,47,1000
1729550081.5442312,47,1000
1729550081.6942532,46,1000
1729550081.7892268,46,1000
1729550081.9062343,46,1000
1729550082.0222461,46,1000
1729550082.1142724,46,1000
1729550082.2303035,46,1000
1729550082.3483088,46,1000
1729550082.5063272,46,1000
1729550082.6283405,46,1000
1729550082.7203221,45,1000
1729550082.8503366,45,1000
1729550082.9693418,45,1000
1729550083.0883512,45,1000
1729550083.2103634,45,1000
1729550083.345384,45,1000
1729550083.4753983,45,1000
1729550083.5904052,45,1000
1729550083.7284582,49,1000
1729550083.9257514,49,1000
1729550084.1037924,49,1000
1729550084.282821,49,1000
1729550084.4318435,49,1000
1729550084.5488343,49,1000
1729550084.6638327,49,1000
1729550084.7908573,50,999
1729550084.9108827,50,999
1729550085.0398679,50,999
1729550085.1589,50,999
1729550085.2858949,50,999
1729550085.4078832,50,999
1729550085.5339472,50,999
1729550085.6138983,50,999
1729550085.7269087,49,1000
1729550085.8470259,49,1000
1729550085.9820383,49,1000
1729550086.0970447,49,1000
1729550086.1920724,49,1000
1729550086.3100836,49,1000
1729550086.4151008,49,1000
1729550086.525101,49,1000
1729550086.6461136,49,1000
1729550086.7551405,45,1000
1729550086.8691466,45,1000
1729550086.998131,45,1000
1729550087.1231427,45,1000
1729550087.2351656,45,1000
1729550087.31615,45,1000
1729550087.422153,45,1000
1729550087.526175,45,1000
1729550087.6412156,45,1000
1729550087.7602165,51,1000
1729550087.8762524,51,1000
1729550087.99024,51,1000
1729550088.10125,51,1000
1729550088.1852224,51,1000
1729550088.307233,51,1000
1729550088.4282422,51,1000
1729550088.54725,51,1000
1729550088.660255,51,1000
1729550088.7502737,46,1000
1729550088.8633084,46,1000
1729550088.9762938,46,1000
1729550089.0963178,46,1000
1729550089.2113311,46,1000
1729550089.327311,46,1000
1729550089.4923844,46,1000
1729550089.6243877,46,1000
1729550089.7363794,43,1000
1729550089.8563564,43,1000
1729550089.9653637,43,1000
1729550090.0853763,43,1000
1729550090.1993856,43,1000
1729550090.2884254,43,1000
1729550090.3984275,43,1000
1729550090.4814286,43,1000
1729550090.5974448,43,1000
1729550090.7124696,45,1000
1729550090.8264885,45,1000
1729550090.9564624,45,1000
1729550091.0755055,45,1000
1729550091.1905053,45,1000
1729550091.3555083,45,1000
1729550091.4885185,45,1000
1729550091.6125314,45,1000
1729550091.7255278,44,1000
1729550091.8785632,44,1000
1729550091.9885404,44,1000
1729550092.1005712,44,1000
1729550092.2255666,44,1000
1729550092.3375974,44,1000
1729550092.4745789,44,1000
1729550092.5966244,44,1000
1729550092.744635,47,999
1729550092.854649,47,999
1729550092.96466,47,999
1729550093.0466948,47,999
1729550093.172675,47,999
1729550093.2917397,47,999
1729550093.3979874,47,999
1729550093.5091035,47,999
1729550093.5990987,47,999
1729550093.7070873,49,1000
1729550093.7890892,49,1000
1729550093.9141693,49,1000
1729550094.0202496,49,1000
1729550094.1323683,49,1000
1729550094.2444124,49,1000
1729550094.3514225,49,1000
1729550094.466553,49,1000
1729550094.578565,49,1000
1729550094.6816716,49,1000
1729550094.787762,48,999
1729550094.9097886,48,999
1729550094.9970498,48,999
1729550095.109031,48,999
1729550095.1870904,48,999
1729550095.3041494,48,999
1729550095.4042258,48,999
1729550095.5114312,48,999
1729550095.6264257,48,999
1729550095.7304618,44,1000
1729550095.8366344,44,1000
1729550095.9136589,44,1000
1729550096.0198047,44,1000
1729550096.128814,44,1000
1729550096.256826,44,1000
1729550096.3728309,44,1000
1729550096.4858744,44,1000
1729550096.5998743,44,1000
1729550096.7108755,50,999
1729550096.7958758,50,999
1729550096.9414425,50,999
1729550097.0464456,50,999
1729550097.1844451,50,999
1729550097.3544645,50,999
1729550097.4864607,50,999
1729550097.6034844,50,999
1729550097.7284865,46,1000
1729550097.899506,46,1000
1729550098.0715346,46,1000
1729550098.2435923,46,1000
1729550098.428592,46,1000
1729550098.602609,46,1000
1729550098.7856207,51,999
1729550098.9376512,51,999
1729550099.0556583,51,999
1729550099.170711,51,999
1729550099.2817562,51,999
1729550099.3708162,51,999
1729550099.4818358,51,999
1729550099.590817,51,999
1729550099.6998267,49,1000
1729550099.8138576,49,1000
1729550099.925857,49,1000
1729550100.0298996,49,1000
1729550100.1770556,49,1000
1729550100.3050525,49,1000
1729550100.4190636,49,1000
1729550100.502039,49,1000
1729550100.6150458,49,1000
1729550100.7000794,48,999
1729550100.8100905,48,999
1729550100.9510877,48,999
1729550101.0931082,48,999
1729550101.2181017,48,999
1729550101.3281205,48,999
1729550101.4421444,48,999
1729550101.5701463,48,999
1729550101.6871288,42,1000
1729550101.8121493,42,1000
1729550101.936178,42,1000
1729550102.0651743,42,1000
1729550102.1891959,42,1000
1729550102.3194256,42,1000
1729550102.392577,42,1000
1729550102.5085888,42,1000
1729550102.6345925,42,1000
1729550102.7526135,45,999
1729550102.87062,45,999
1729550102.9816303,45,999
1729550103.0866406,45,999
1729550103.197651,45,999
1729550103.3056655,45,999
1729550103.419676,45,999
1729550103.5356848,45,999
1729550103.6536956,45,999
1729550103.7777286,52,1000
1729550103.8997278,52,1000
1729550104.019806,52,1000
1729550104.1018045,52,1000
1729550104.2178168,52,1000
1729550104.3408554,52,1000
1729550104.4588661,52,1000
1729550104.588889,52,1000
1729550104.7008955,54,1000
1729550104.8099096,54,1000
1729550104.9313056,54,1000
1729550105.0506828,54,1000
1729550105.1676826,54,1000
1729550105.2907095,54,1000
1729550105.4197326,54,1000
1729550105.5487413,54,1000
1729550105.6878352,49,999
1729550105.8218539,49,999
1729550105.9308438,49,999
1729550106.0468533,49,999
1729550106.15586,49,999
1729550106.2938662,49,999
1729550106.421879,49,999
1729550106.5148876,49,999
1729550106.6439004,49,999
1729550106.8079069,49,1000
1729550106.9663813,49,1000
1729550107.0903966,49,1000
1729550107.2144032,49,1000
1729550107.3074338,49,1000
1729550107.4414241,49,1000
1729550107.6074522,49,1000
1729550107.7534757,51,1000
1729550107.8804605,51,1000
1729550108.0024745,51,1000
1729550108.1215024,51,1000
1729550108.2554905,51,1000
1729550108.3795223,51,1000
1729550108.50653,51,1000
1729550108.6375406,51,1000
1729550108.7725525,50,1000
1729550108.9025426,50,1000
1729550109.024572,50,1000
1729550109.2055647,50,1000
1729550109.359573,50,1000
1729550109.4609416,50,1000
1729550109.620957,50,1000
1729550109.746962,54,999
1729550109.9259827,54,999
1729550110.0579915,54,999
1729550110.183003,54,999
1729550110.3260138,54,999
1729550110.471043,54,999
1729550110.6040637,54,999
1729550110.7270734,48,1000
1729550110.8514562,48,1000
1729550110.9784484,48,1000
1729550111.097464,48,1000
1729550111.2304668,48,1000
1729550111.393478,48,1000
1729550111.516488,48,1000
1729550111.6315305,48,1000
1729550111.7565355,51,1000
1729550111.8645494,51,1000
1729550111.97257,51,1000
1729550112.0805566,51,1000
1729550112.1925738,51,1000
1729550112.275576,51,1000
1729550112.3985977,51,1000
1729550112.5055845,51,1000
1729550112.6176095,51,1000
1729550112.7306137,49,999
1729550112.8436265,49,999
1729550112.9806514,49,999
1729550113.1176553,49,999
1729550113.219664,49,999
1729550113.3246572,49,999
1729550113.4248636,49,999
1729550113.5278828,49,999
1729550113.613858,49,999
1729550113.7308602,46,1000
1729550113.85088,46,1000
1729550113.954887,46,1000
1729550114.0349355,46,1000
1729550114.179979,46,1000
1729550114.3100076,46,1000
1729550114.4270177,46,1000
1729550114.5580747,46,1000
1729550114.6911402,51,1000
1729550114.835223,51,1000
1729550114.9924104,51,1000
1729550115.1214342,51,1000
1729550115.2434714,51,1000
1729550115.3824792,51,1000
1729550115.5314882,51,1000
1729550115.692489,51,1000
1729550115.8355362,51,1000
1729550115.954559,51,1000
1729550116.1155407,51,1000
1729550116.235546,51,1000
1729550116.368559,51,1000
1729550116.54058,51,1000
1729550116.6775928,51,1000
1729550116.8385942,53,999
1729550116.9676254,53,999
1729550117.1096017,53,999
1729550117.2676256,53,999
1729550117.3616621,53,999
1729550117.4856389,53,999
1729550117.6116493,53,999
1729550117.7456808,50,1000
1729550117.866732,50,1000
1729550118.0016944,50,1000
1729550118.134727,50,1000
1729550118.266743,50,1000
1729550118.4257693,50,1000
1729550118.5527668,50,1000
1729550118.767872,51,1000
1729550118.8778787,51,1000
1729550119.0008783,51,1000
1729550119.1128824,51,1000
1729550119.2279062,51,1000
1729550119.3459225,51,1000
1729550119.4588993,51,1000
1729550119.5909004,51,1000
1729550119.7159145,51,1000
1729550119.826922,51,1000
1729550119.909955,51,1000
1729550120.0309625,51,1000
1729550120.1761417,51,1000
1729550120.3011463,51,1000
1729550120.4081805,51,1000
1729550120.5171888,51,1000
1729550120.638199,51,1000
1729550120.7582104,49,1000
1729550120.8781893,49,1000
1729550120.9942272,49,1000
1729550121.113206,49,1000
1729550121.252237,49,1000
1729550121.394264,49,1000
1729550121.5452414,49,1000
1729550121.6502752,49,1000
1729550121.7642548,53,1000
1729550121.8782945,53,1000
1729550121.9982958,53,1000
1729550122.1132882,53,1000
1729550122.2423182,53,1000
1729550122.3733468,53,1000
1729550122.4963894,53,1000
1729550122.587518,53,1000
1729550122.6904967,48,1000
1729550122.7875159,48,1000
1729550122.893521,48,1000
1729550123.0065444,48,1000
1729550123.1135182,48,1000
1729550123.2195606,48,1000
1729550123.324601,48,1000
1729550123.4315634,48,1000
1729550123.5135884,48,1000
1729550123.618625,48,1000
1729550123.7206392,52,999
1729550123.8216205,52,999
1729550123.9216704,52,999
1729550124.0296693,52,999
1729550124.134667,52,999
1729550124.2346876,52,999
1729550124.3346725,52,999
1729550124.4386506,52,999
1729550124.5267131,52,999
1729550124.647698,52,999
1729550124.74668,43,1000
1729550124.8447273,43,1000
1729550124.946703,43,1000
1729550125.084707,43,1000
1729550125.2377546,43,1000
1729550125.4037468,43,1000
1729550125.5567937,43,1000
1729550125.7168024,42,1000
1729550125.852796,42,1000
1729550125.9618235,42,1000
1729550126.071787,42,1000
1729550126.1608276,42,1000
1729550126.2658446,42,1000
1729550126.3708255,42,1000
1729550126.4539037,42,1000
1729550126.5669117,42,1000
1729550126.6789362,42,1000
1729550126.852947,45,1000
1729550126.9849758,45,1000
1729550127.0919871,45,1000
1729550127.198977,45,1000
1729550127.319,45,1000
1729550127.4250104,45,1000
1729550127.537008,45,1000
1729550127.6440315,45,1000
